seqno,configno,hitno,qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,qhits
10,89,1,gi|119209330|gb|DB659768.1|DB659768,NC_001133.9,100.0000,394,0,0,128,521,87501,87894,0.0000000000,758.0000000000,q
4,89,2,gi|119209336|gb|DB659764.1|DB659764,NC_001143.9,95.9020,122,5,0,556,677,326941,326820,0.0000000000,212.0000000000,nq
5,89,2,gi|119209335|gb|DB659766.1|DB659766,NC_001137.3,91.9030,494,40,0,35,528,53218,52725,0.0000000000,719.0000000000,nq
9,89,2,gi|119209331|gb|DB659760.1|DB659760,NC_001148.4,100.0000,63,0,0,621,683,674300,674362,0.0000000000,121.0000000000,q
10,89,2,gi|119209330|gb|DB659768.1|DB659768,NC_001133.9,100.0000,128,0,0,1,128,87261,87388,0.0000000000,246.0000000000,q
4,89,3,gi|119209336|gb|DB659764.1|DB659764,NC_001143.9,100.0000,88,0,0,467,554,327029,326942,0.0000000000,169.0000000000,q
1,90,1,gi|119209343|gb|DB659769.1|DB659769,NC_001140.6,99.0550,635,6,0,1,635,209647,210281,0.0000000000,1188.0000000000,q
2,90,1,gi|119209340|gb|DB659771.1|DB659771,NC_001138.5,100.0000,283,0,0,23,305,223440,223158,0.0000000000,544.0000000000,q
3,90,1,gi|119209337|gb|DB659765.1|DB659765,NC_001144.5,100.0000,690,0,0,1,690,934244,933555,0.0000000000,1327.0000000000,q
4,90,1,gi|119209336|gb|DB659764.1|DB659764,NC_001143.9,100.0000,469,0,0,1,469,327496,327028,0.0000000000,902.0000000000,q
5,90,1,gi|119209335|gb|DB659766.1|DB659766,NC_001136.10,100.0000,629,0,0,1,629,1301582,1302210,0.0000000000,1210.0000000000,q
6,90,1,gi|119209334|gb|DB659763.1|DB659763,NC_001136.10,100.0000,302,0,0,1,302,221819,221518,0.0000000000,581.0000000000,q
7,90,1,gi|119209333|gb|DB659759.1|DB659759,NC_001145.3,100.0000,665,0,0,1,665,220103,220767,0.0000000000,1279.0000000000,q
8,90,1,gi|119209332|gb|DB659761.1|DB659761,NC_001135.5,99.8570,698,1,0,1,698,137698,138395,0.0000000000,1338.0000000000,q
9,90,1,gi|119209331|gb|DB659760.1|DB659760,NC_001148.4,100.0000,596,0,0,1,596,673682,674277,0.0000000000,1146.0000000000,q
10,90,1,gi|119209330|gb|DB659768.1|DB659768,NC_001133.9,100.0000,394,0,0,128,521,87501,87894,0.0000000000,758.0000000000,q
4,90,2,gi|119209336|gb|DB659764.1|DB659764,NC_001143.9,95.9020,122,5,0,556,677,326941,326820,0.0000000000,212.0000000000,nq
5,90,2,gi|119209335|gb|DB659766.1|DB659766,NC_001137.3,91.9030,494,40,0,35,528,53218,52725,0.0000000000,719.0000000000,nq
9,90,2,gi|119209331|gb|DB659760.1|DB659760,NC_001148.4,100.0000,63,0,0,621,683,674300,674362,0.0000000000,121.0000000000,q
10,90,2,gi|119209330|gb|DB659768.1|DB659768,NC_001133.9,100.0000,128,0,0,1,128,87261,87388,0.0000000000,246.0000000000,q
4,90,3,gi|119209336|gb|DB659764.1|DB659764,NC_001143.9,100.0000,88,0,0,467,554,327029,326942,0.0000000000,169.0000000000,q
1,91,1,gi|119209343|gb|DB659769.1|DB659769,NC_001140.6,99.0550,635,6,0,1,635,209647,210281,0.0000000000,1188.0000000000,q
2,91,1,gi|119209340|gb|DB659771.1|DB659771,NC_001138.5,100.0000,283,0,0,23,305,223440,223158,0.0000000000,544.0000000000,q
3,91,1,gi|119209337|gb|DB659765.1|DB659765,NC_001144.5,100.0000,690,0,0,1,690,934244,933555,0.0000000000,1327.0000000000,q
4,91,1,gi|119209336|gb|DB659764.1|DB659764,NC_001143.9,100.0000,469,0,0,1,469,327496,327028,0.0000000000,902.0000000000,q
5,91,1,gi|119209335|gb|DB659766.1|DB659766,NC_001136.10,100.0000,629,0,0,1,629,1301582,1302210,0.0000000000,1210.0000000000,q
6,91,1,gi|119209334|gb|DB659763.1|DB659763,NC_001136.10,100.0000,302,0,0,1,302,221819,221518,0.0000000000,581.0000000000,q
7,91,1,gi|119209333|gb|DB659759.1|DB659759,NC_001145.3,100.0000,665,0,0,1,665,220103,220767,0.0000000000,1279.0000000000,q
8,91,1,gi|119209332|gb|DB659761.1|DB659761,NC_001135.5,99.8570,698,1,0,1,698,137698,138395,0.0000000000,1338.0000000000,q
9,91,1,gi|119209331|gb|DB659760.1|DB659760,NC_001148.4,100.0000,596,0,0,1,596,673682,674277,0.0000000000,1146.0000000000,q
10,91,1,gi|119209330|gb|DB659768.1|DB659768,NC_001133.9,100.0000,394,0,0,128,521,87501,87894,0.0000000000,758.0000000000,q
4,91,2,gi|119209336|gb|DB659764.1|DB659764,NC_001143.9,95.9020,122,5,0,556,677,326941,326820,0.0000000000,212.0000000000,nq
5,91,2,gi|119209335|gb|DB659766.1|DB659766,NC_001137.3,91.9030,494,40,0,35,528,53218,52725,0.0000000000,719.0000000000,nq
9,91,2,gi|119209331|gb|DB659760.1|DB659760,NC_001148.4,100.0000,63,0,0,621,683,674300,674362,0.0000000000,121.0000000000,q
10,91,2,gi|119209330|gb|DB659768.1|DB659768,NC_001133.9,100.0000,128,0,0,1,128,87261,87388,0.0000000000,246.0000000000,q
4,91,3,gi|119209336|gb|DB659764.1|DB659764,NC_001143.9,100.0000,88,0,0,467,554,327029,326942,0.0000000000,169.0000000000,q
1,92,1,gi|119209343|gb|DB659769.1|DB659769,NC_001140.6,100.0000,392,0,0,1,392,209647,210038,0.0000000000,754.0000000000,q
2,92,1,gi|119209340|gb|DB659771.1|DB659771,NC_001138.5,100.0000,283,0,0,23,305,223440,223158,0.0000000000,544.0000000000,q
3,92,1,gi|119209337|gb|DB659765.1|DB659765,NC_001144.5,100.0000,690,0,0,1,690,934244,933555,0.0000000000,1327.0000000000,q
4,92,1,gi|119209336|gb|DB659764.1|DB659764,NC_001143.9,100.0000,469,0,0,1,469,327496,327028,0.0000000000,902.0000000000,q
5,92,1,gi|119209335|gb|DB659766.1|DB659766,NC_001136.10,100.0000,629,0,0,1,629,1301582,1302210,0.0000000000,1210.0000000000,q
6,92,1,gi|119209334|gb|DB659763.1|DB659763,NC_001136.10,100.0000,302,0,0,1,302,221819,221518,0.0000000000,581.0000000000,q
7,92,1,gi|119209333|gb|DB659759.1|DB659759,NC_001145.3,100.0000,665,0,0,1,665,220103,220767,0.0000000000,1279.0000000000,q
8,92,1,gi|119209332|gb|DB659761.1|DB659761,NC_001135.5,99.8570,698,1,0,1,698,137698,138395,0.0000000000,1338.0000000000,q
9,92,1,gi|119209331|gb|DB659760.1|DB659760,NC_001148.4,100.0000,596,0,0,1,596,673682,674277,0.0000000000,1146.0000000000,q
10,92,1,gi|119209330|gb|DB659768.1|DB659768,NC_001133.9,100.0000,394,0,0,128,521,87501,87894,0.0000000000,758.0000000000,q
1,92,2,gi|119209343|gb|DB659769.1|DB659769,NC_001140.6,100.0000,179,0,0,394,572,210040,210218,0.0000000000,344.0000000000,q
4,92,2,gi|119209336|gb|DB659764.1|DB659764,NC_001143.9,100.0000,88,0,0,467,554,327029,326942,0.0000000000,169.0000000000,q
5,92,2,gi|119209335|gb|DB659766.1|DB659766,NC_001137.3,100.0000,83,0,0,347,429,52906,52824,0.0000000000,160.0000000000,q
9,92,2,gi|119209331|gb|DB659760.1|DB659760,NC_001148.4,100.0000,63,0,0,621,683,674300,674362,0.0000000000,121.0000000000,q
10,92,2,gi|119209330|gb|DB659768.1|DB659768,NC_001133.9,100.0000,128,0,0,1,128,87261,87388,0.0000000000,246.0000000000,q
1,92,3,gi|119209343|gb|DB659769.1|DB659769,NC_001140.6,97.2220,36,1,0,576,611,210222,210257,0.0000000001,66.1000000000,nq
4,92,3,gi|119209336|gb|DB659764.1|DB659764,NC_001143.9,96.6290,89,3,0,556,644,326941,326853,0.0000000000,160.0000000000,nq
5,92,3,gi|119209335|gb|DB659766.1|DB659766,NC_001137.3,100.0000,62,0,0,257,318,52996,52935,0.0000000000,119.0000000000,q
1,93,1,gi|119209343|gb|DB659769.1|DB659769,NC_001140.6,100.0000,392,0,0,1,392,209647,210038,0.0000000000,754.0000000000,q
2,93,1,gi|119209340|gb|DB659771.1|DB659771,NC_001138.5,100.0000,283,0,0,23,305,223440,223158,0.0000000000,544.0000000000,q
3,93,1,gi|119209337|gb|DB659765.1|DB659765,NC_001144.5,100.0000,690,0,0,1,690,934244,933555,0.0000000000,1327.0000000000,q
4,93,1,gi|119209336|gb|DB659764.1|DB659764,NC_001143.9,100.0000,469,0,0,1,469,327496,327028,0.0000000000,902.0000000000,q
5,93,1,gi|119209335|gb|DB659766.1|DB659766,NC_001136.10,100.0000,629,0,0,1,629,1301582,1302210,0.0000000000,1210.0000000000,q
6,93,1,gi|119209334|gb|DB659763.1|DB659763,NC_001136.10,100.0000,302,0,0,1,302,221819,221518,0.0000000000,581.0000000000,q
7,93,1,gi|119209333|gb|DB659759.1|DB659759,NC_001145.3,100.0000,665,0,0,1,665,220103,220767,0.0000000000,1279.0000000000,q
8,93,1,gi|119209332|gb|DB659761.1|DB659761,NC_001135.5,99.8570,698,1,0,1,698,137698,138395,0.0000000000,1338.0000000000,q
9,93,1,gi|119209331|gb|DB659760.1|DB659760,NC_001148.4,100.0000,596,0,0,1,596,673682,674277,0.0000000000,1146.0000000000,q
10,93,1,gi|119209330|gb|DB659768.1|DB659768,NC_001133.9,100.0000,394,0,0,128,521,87501,87894,0.0000000000,758.0000000000,q
1,93,2,gi|119209343|gb|DB659769.1|DB659769,NC_001140.6,100.0000,179,0,0,394,572,210040,210218,0.0000000000,344.0000000000,q
4,93,2,gi|119209336|gb|DB659764.1|DB659764,NC_001143.9,100.0000,88,0,0,467,554,327029,326942,0.0000000000,169.0000000000,q
5,93,2,gi|119209335|gb|DB659766.1|DB659766,NC_001137.3,100.0000,83,0,0,347,429,52906,52824,0.0000000000,160.0000000000,q
9,93,2,gi|119209331|gb|DB659760.1|DB659760,NC_001148.4,100.0000,63,0,0,621,683,674300,674362,0.0000000000,121.0000000000,q
10,93,2,gi|119209330|gb|DB659768.1|DB659768,NC_001133.9,100.0000,128,0,0,1,128,87261,87388,0.0000000000,246.0000000000,q
1,93,3,gi|119209343|gb|DB659769.1|DB659769,NC_001140.6,97.2220,36,1,0,576,611,210222,210257,0.0000000001,66.1000000000,nq
4,93,3,gi|119209336|gb|DB659764.1|DB659764,NC_001143.9,96.6290,89,3,0,556,644,326941,326853,0.0000000000,160.0000000000,nq
5,93,3,gi|119209335|gb|DB659766.1|DB659766,NC_001137.3,100.0000,62,0,0,257,318,52996,52935,0.0000000000,119.0000000000,q
1,94,1,gi|119209343|gb|DB659769.1|DB659769,NC_001140.6,99.0550,635,6,0,1,635,209647,210281,0.0000000000,1188.0000000000,q
2,94,1,gi|119209340|gb|DB659771.1|DB659771,NC_001138.5,100.0000,283,0,0,23,305,223440,223158,0.0000000000,544.0000000000,q
3,94,1,gi|119209337|gb|DB659765.1|DB659765,NC_001144.5,100.0000,690,0,0,1,690,934244,933555,0.0000000000,1327.0000000000,q
4,94,1,gi|119209336|gb|DB659764.1|DB659764,NC_001143.9,100.0000,469,0,0,1,469,327496,327028,0.0000000000,902.0000000000,q
5,94,1,gi|119209335|gb|DB659766.1|DB659766,NC_001136.10,100.0000,629,0,0,1,629,1301582,1302210,0.0000000000,1210.0000000000,q
6,94,1,gi|119209334|gb|DB659763.1|DB659763,NC_001136.10,100.0000,302,0,0,1,302,221819,221518,0.0000000000,581.0000000000,q
7,94,1,gi|119209333|gb|DB659759.1|DB659759,NC_001145.3,100.0000,665,0,0,1,665,220103,220767,0.0000000000,1279.0000000000,q
8,94,1,gi|119209332|gb|DB659761.1|DB659761,NC_001135.5,99.8570,698,1,0,1,698,137698,138395,0.0000000000,1338.0000000000,q
9,94,1,gi|119209331|gb|DB659760.1|DB659760,NC_001148.4,100.0000,596,0,0,1,596,673682,674277,0.0000000000,1146.0000000000,q
10,94,1,gi|119209330|gb|DB659768.1|DB659768,NC_001133.9,100.0000,394,0,0,128,521,87501,87894,0.0000000000,758.0000000000,q
4,94,2,gi|119209336|gb|DB659764.1|DB659764,NC_001143.9,95.9020,122,5,0,556,677,326941,326820,0.0000000000,212.0000000000,nq
5,94,2,gi|119209335|gb|DB659766.1|DB659766,NC_001137.3,91.9030,494,40,0,35,528,53218,52725,0.0000000000,719.0000000000,nq
9,94,2,gi|119209331|gb|DB659760.1|DB659760,NC_001148.4,100.0000,63,0,0,621,683,674300,674362,0.0000000000,121.0000000000,q
10,94,2,gi|119209330|gb|DB659768.1|DB659768,NC_001133.9,100.0000,128,0,0,1,128,87261,87388,0.0000000000,246.0000000000,q
4,94,3,gi|119209336|gb|DB659764.1|DB659764,NC_001143.9,100.0000,88,0,0,467,554,327029,326942,0.0000000000,169.0000000000,q
1,95,1,gi|119209343|gb|DB659769.1|DB659769,NC_001140.6,99.0550,635,6,0,1,635,209647,210281,0.0000000000,1188.0000000000,q
2,95,1,gi|119209340|gb|DB659771.1|DB659771,NC_001138.5,100.0000,283,0,0,23,305,223440,223158,0.0000000000,544.0000000000,q
3,95,1,gi|119209337|gb|DB659765.1|DB659765,NC_001144.5,100.0000,690,0,0,1,690,934244,933555,0.0000000000,1327.0000000000,q
4,95,1,gi|119209336|gb|DB659764.1|DB659764,NC_001143.9,100.0000,469,0,0,1,469,327496,327028,0.0000000000,902.0000000000,q
5,95,1,gi|119209335|gb|DB659766.1|DB659766,NC_001136.10,100.0000,629,0,0,1,629,1301582,1302210,0.0000000000,1210.0000000000,q
6,95,1,gi|119209334|gb|DB659763.1|DB659763,NC_001136.10,100.0000,302,0,0,1,302,221819,221518,0.0000000000,581.0000000000,q
7,95,1,gi|119209333|gb|DB659759.1|DB659759,NC_001145.3,100.0000,665,0,0,1,665,220103,220767,0.0000000000,1279.0000000000,q
8,95,1,gi|119209332|gb|DB659761.1|DB659761,NC_001135.5,99.8570,698,1,0,1,698,137698,138395,0.0000000000,1338.0000000000,q
9,95,1,gi|119209331|gb|DB659760.1|DB659760,NC_001148.4,100.0000,596,0,0,1,596,673682,674277,0.0000000000,1146.0000000000,q
10,95,1,gi|119209330|gb|DB659768.1|DB659768,NC_001133.9,100.0000,394,0,0,128,521,87501,87894,0.0000000000,758.0000000000,q
4,95,2,gi|119209336|gb|DB659764.1|DB659764,NC_001143.9,95.9020,122,5,0,556,677,326941,326820,0.0000000000,212.0000000000,nq
5,95,2,gi|119209335|gb|DB659766.1|DB659766,NC_001137.3,91.9030,494,40,0,35,528,53218,52725,0.0000000000,719.0000000000,nq
9,95,2,gi|119209331|gb|DB659760.1|DB659760,NC_001148.4,100.0000,63,0,0,621,683,674300,674362,0.0000000000,121.0000000000,q
10,95,2,gi|119209330|gb|DB659768.1|DB659768,NC_001133.9,100.0000,128,0,0,1,128,87261,87388,0.0000000000,246.0000000000,q
4,95,3,gi|119209336|gb|DB659764.1|DB659764,NC_001143.9,100.0000,88,0,0,467,554,327029,326942,0.0000000000,169.0000000000,q
1,96,1,gi|119209343|gb|DB659769.1|DB659769,NC_001140.6,99.0550,635,6,0,1,635,209647,210281,0.0000000000,1188.0000000000,q
2,96,1,gi|119209340|gb|DB659771.1|DB659771,NC_001138.5,100.0000,283,0,0,23,305,223440,223158,0.0000000000,544.0000000000,q
3,96,1,gi|119209337|gb|DB659765.1|DB659765,NC_001144.5,100.0000,690,0,0,1,690,934244,933555,0.0000000000,1327.0000000000,q
4,96,1,gi|119209336|gb|DB659764.1|DB659764,NC_001143.9,100.0000,469,0,0,1,469,327496,327028,0.0000000000,902.0000000000,q
5,96,1,gi|119209335|gb|DB659766.1|DB659766,NC_001136.10,100.0000,629,0,0,1,629,1301582,1302210,0.0000000000,1210.0000000000,q
6,96,1,gi|119209334|gb|DB659763.1|DB659763,NC_001136.10,100.0000,302,0,0,1,302,221819,221518,0.0000000000,581.0000000000,q
7,96,1,gi|119209333|gb|DB659759.1|DB659759,NC_001145.3,100.0000,665,0,0,1,665,220103,220767,0.0000000000,1279.0000000000,q
8,96,1,gi|119209332|gb|DB659761.1|DB659761,NC_001135.5,99.8570,698,1,0,1,698,137698,138395,0.0000000000,1338.0000000000,q
9,96,1,gi|119209331|gb|DB659760.1|DB659760,NC_001148.4,100.0000,596,0,0,1,596,673682,674277,0.0000000000,1146.0000000000,q
10,96,1,gi|119209330|gb|DB659768.1|DB659768,NC_001133.9,100.0000,394,0,0,128,521,87501,87894,0.0000000000,758.0000000000,q
4,96,2,gi|119209336|gb|DB659764.1|DB659764,NC_001143.9,95.9020,122,5,0,556,677,326941,326820,0.0000000000,212.0000000000,nq
5,96,2,gi|119209335|gb|DB659766.1|DB659766,NC_001137.3,91.9030,494,40,0,35,528,53218,52725,0.0000000000,719.0000000000,nq
9,96,2,gi|119209331|gb|DB659760.1|DB659760,NC_001148.4,100.0000,63,0,0,621,683,674300,674362,0.0000000000,121.0000000000,q
10,96,2,gi|119209330|gb|DB659768.1|DB659768,NC_001133.9,100.0000,128,0,0,1,128,87261,87388,0.0000000000,246.0000000000,q
4,96,3,gi|119209336|gb|DB659764.1|DB659764,NC_001143.9,100.0000,88,0,0,467,554,327029,326942,0.0000000000,169.0000000000,q
1,97,1,gi|119209343|gb|DB659769.1|DB659769,NC_001140.6,100.0000,392,0,0,1,392,209647,210038,0.0000000000,754.0000000000,q
2,97,1,gi|119209340|gb|DB659771.1|DB659771,NC_001138.5,100.0000,283,0,0,23,305,223440,223158,0.0000000000,544.0000000000,q
3,97,1,gi|119209337|gb|DB659765.1|DB659765,NC_001144.5,100.0000,690,0,0,1,690,934244,933555,0.0000000000,1327.0000000000,q
4,97,1,gi|119209336|gb|DB659764.1|DB659764,NC_001143.9,100.0000,469,0,0,1,469,327496,327028,0.0000000000,902.0000000000,q
5,97,1,gi|119209335|gb|DB659766.1|DB659766,NC_001136.10,100.0000,629,0,0,1,629,1301582,1302210,0.0000000000,1210.0000000000,q
6,97,1,gi|119209334|gb|DB659763.1|DB659763,NC_001136.10,100.0000,302,0,0,1,302,221819,221518,0.0000000000,581.0000000000,q
7,97,1,gi|119209333|gb|DB659759.1|DB659759,NC_001145.3,100.0000,665,0,0,1,665,220103,220767,0.0000000000,1279.0000000000,q
8,97,1,gi|119209332|gb|DB659761.1|DB659761,NC_001135.5,99.8570,698,1,0,1,698,137698,138395,0.0000000000,1338.0000000000,q
9,97,1,gi|119209331|gb|DB659760.1|DB659760,NC_001148.4,100.0000,596,0,0,1,596,673682,674277,0.0000000000,1146.0000000000,q
10,97,1,gi|119209330|gb|DB659768.1|DB659768,NC_001133.9,100.0000,394,0,0,128,521,87501,87894,0.0000000000,758.0000000000,q
1,97,2,gi|119209343|gb|DB659769.1|DB659769,NC_001140.6,100.0000,179,0,0,394,572,210040,210218,0.0000000000,344.0000000000,q
4,97,2,gi|119209336|gb|DB659764.1|DB659764,NC_001143.9,100.0000,88,0,0,467,554,327029,326942,0.0000000000,169.0000000000,q
5,97,2,gi|119209335|gb|DB659766.1|DB659766,NC_001137.3,100.0000,83,0,0,347,429,52906,52824,0.0000000000,160.0000000000,q
9,97,2,gi|119209331|gb|DB659760.1|DB659760,NC_001148.4,100.0000,63,0,0,621,683,674300,674362,0.0000000000,121.0000000000,q
10,97,2,gi|119209330|gb|DB659768.1|DB659768,NC_001133.9,100.0000,128,0,0,1,128,87261,87388,0.0000000000,246.0000000000,q
1,97,3,gi|119209343|gb|DB659769.1|DB659769,NC_001140.6,97.2220,36,1,0,576,611,210222,210257,0.0000000001,66.1000000000,nq
4,97,3,gi|119209336|gb|DB659764.1|DB659764,NC_001143.9,96.6290,89,3,0,556,644,326941,326853,0.0000000000,160.0000000000,nq
5,97,3,gi|119209335|gb|DB659766.1|DB659766,NC_001137.3,100.0000,62,0,0,257,318,52996,52935,0.0000000000,119.0000000000,q
1,98,1,gi|119209343|gb|DB659769.1|DB659769,NC_001140.6,100.0000,392,0,0,1,392,209647,210038,0.0000000000,754.0000000000,q
2,98,1,gi|119209340|gb|DB659771.1|DB659771,NC_001138.5,100.0000,283,0,0,23,305,223440,223158,0.0000000000,544.0000000000,q
3,98,1,gi|119209337|gb|DB659765.1|DB659765,NC_001144.5,100.0000,690,0,0,1,690,934244,933555,0.0000000000,1327.0000000000,q
4,98,1,gi|119209336|gb|DB659764.1|DB659764,NC_001143.9,100.0000,469,0,0,1,469,327496,327028,0.0000000000,902.0000000000,q
5,98,1,gi|119209335|gb|DB659766.1|DB659766,NC_001136.10,100.0000,629,0,0,1,629,1301582,1302210,0.0000000000,1210.0000000000,q
6,98,1,gi|119209334|gb|DB659763.1|DB659763,NC_001136.10,100.0000,302,0,0,1,302,221819,221518,0.0000000000,581.0000000000,q
7,98,1,gi|119209333|gb|DB659759.1|DB659759,NC_001145.3,100.0000,665,0,0,1,665,220103,220767,0.0000000000,1279.0000000000,q
8,98,1,gi|119209332|gb|DB659761.1|DB659761,NC_001135.5,99.8570,698,1,0,1,698,137698,138395,0.0000000000,1338.0000000000,q
9,98,1,gi|119209331|gb|DB659760.1|DB659760,NC_001148.4,100.0000,596,0,0,1,596,673682,674277,0.0000000000,1146.0000000000,q
10,98,1,gi|119209330|gb|DB659768.1|DB659768,NC_001133.9,100.0000,394,0,0,128,521,87501,87894,0.0000000000,758.0000000000,q
1,98,2,gi|119209343|gb|DB659769.1|DB659769,NC_001140.6,100.0000,179,0,0,394,572,210040,210218,0.0000000000,344.0000000000,q
4,98,2,gi|119209336|gb|DB659764.1|DB659764,NC_001143.9,100.0000,88,0,0,467,554,327029,326942,0.0000000000,169.0000000000,q
5,98,2,gi|119209335|gb|DB659766.1|DB659766,NC_001137.3,100.0000,83,0,0,347,429,52906,52824,0.0000000000,160.0000000000,q
9,98,2,gi|119209331|gb|DB659760.1|DB659760,NC_001148.4,100.0000,63,0,0,621,683,674300,674362,0.0000000000,121.0000000000,q
10,98,2,gi|119209330|gb|DB659768.1|DB659768,NC_001133.9,100.0000,128,0,0,1,128,87261,87388,0.0000000000,246.0000000000,q
1,98,3,gi|119209343|gb|DB659769.1|DB659769,NC_001140.6,97.2220,36,1,0,576,611,210222,210257,0.0000000001,66.1000000000,nq
4,98,3,gi|119209336|gb|DB659764.1|DB659764,NC_001143.9,96.6290,89,3,0,556,644,326941,326853,0.0000000000,160.0000000000,nq
5,98,3,gi|119209335|gb|DB659766.1|DB659766,NC_001137.3,100.0000,62,0,0,257,318,52996,52935,0.0000000000,119.0000000000,q
1,99,1,gi|119209343|gb|DB659769.1|DB659769,NC_001140.6,99.0550,635,6,0,1,635,209647,210281,0.0000000000,1188.0000000000,q
2,99,1,gi|119209340|gb|DB659771.1|DB659771,NC_001138.5,100.0000,283,0,0,23,305,223440,223158,0.0000000000,544.0000000000,q
3,99,1,gi|119209337|gb|DB659765.1|DB659765,NC_001144.5,100.0000,690,0,0,1,690,934244,933555,0.0000000000,1327.0000000000,q
4,99,1,gi|119209336|gb|DB659764.1|DB659764,NC_001143.9,100.0000,469,0,0,1,469,327496,327028,0.0000000000,902.0000000000,q
5,99,1,gi|119209335|gb|DB659766.1|DB659766,NC_001136.10,100.0000,629,0,0,1,629,1301582,1302210,0.0000000000,1210.0000000000,q
6,99,1,gi|119209334|gb|DB659763.1|DB659763,NC_001136.10,100.0000,302,0,0,1,302,221819,221518,0.0000000000,581.0000000000,q
7,99,1,gi|119209333|gb|DB659759.1|DB659759,NC_001145.3,100.0000,665,0,0,1,665,220103,220767,0.0000000000,1279.0000000000,q
8,99,1,gi|119209332|gb|DB659761.1|DB659761,NC_001135.5,99.8570,698,1,0,1,698,137698,138395,0.0000000000,1338.0000000000,q
9,99,1,gi|119209331|gb|DB659760.1|DB659760,NC_001148.4,100.0000,596,0,0,1,596,673682,674277,0.0000000000,1146.0000000000,q
10,99,1,gi|119209330|gb|DB659768.1|DB659768,NC_001133.9,100.0000,394,0,0,128,521,87501,87894,0.0000000000,758.0000000000,q
4,99,2,gi|119209336|gb|DB659764.1|DB659764,NC_001143.9,95.9020,122,5,0,556,677,326941,326820,0.0000000000,212.0000000000,nq
5,99,2,gi|119209335|gb|DB659766.1|DB659766,NC_001137.3,91.9030,494,40,0,35,528,53218,52725,0.0000000000,719.0000000000,nq
9,99,2,gi|119209331|gb|DB659760.1|DB659760,NC_001148.4,100.0000,63,0,0,621,683,674300,674362,0.0000000000,121.0000000000,q
10,99,2,gi|119209330|gb|DB659768.1|DB659768,NC_001133.9,100.0000,128,0,0,1,128,87261,87388,0.0000000000,246.0000000000,q
4,99,3,gi|119209336|gb|DB659764.1|DB659764,NC_001143.9,100.0000,88,0,0,467,554,327029,326942,0.0000000000,169.0000000000,q
1,100,1,gi|119209343|gb|DB659769.1|DB659769,NC_001140.6,99.0550,635,6,0,1,635,209647,210281,0.0000000000,1188.0000000000,q
2,100,1,gi|119209340|gb|DB659771.1|DB659771,NC_001138.5,100.0000,283,0,0,23,305,223440,223158,0.0000000000,544.0000000000,q
3,100,1,gi|119209337|gb|DB659765.1|DB659765,NC_001144.5,100.0000,690,0,0,1,690,934244,933555,0.0000000000,1327.0000000000,q
4,100,1,gi|119209336|gb|DB659764.1|DB659764,NC_001143.9,100.0000,469,0,0,1,469,327496,327028,0.0000000000,902.0000000000,q
5,100,1,gi|119209335|gb|DB659766.1|DB659766,NC_001136.10,100.0000,629,0,0,1,629,1301582,1302210,0.0000000000,1210.0000000000,q
6,100,1,gi|119209334|gb|DB659763.1|DB659763,NC_001136.10,100.0000,302,0,0,1,302,221819,221518,0.0000000000,581.0000000000,q
7,100,1,gi|119209333|gb|DB659759.1|DB659759,NC_001145.3,100.0000,665,0,0,1,665,220103,220767,0.0000000000,1279.0000000000,q
8,100,1,gi|119209332|gb|DB659761.1|DB659761,NC_001135.5,99.8570,698,1,0,1,698,137698,138395,0.0000000000,1338.0000000000,q
9,100,1,gi|119209331|gb|DB659760.1|DB659760,NC_001148.4,100.0000,596,0,0,1,596,673682,674277,0.0000000000,1146.0000000000,q
10,100,1,gi|119209330|gb|DB659768.1|DB659768,NC_001133.9,100.0000,394,0,0,128,521,87501,87894,0.0000000000,758.0000000000,q
